"SYMBOL","logFC","AveExpr","t","P.value","adj.P.value","B","contrast","ensembleID"
"RANBP9",-0.905503235859733,5.55554204536921,-5.4514418611985,0.00015251321591643,0.00617075578398618,0.848826252901348,"HAEC-control","ENSG00000010017"
"SPRTN",-0.521986980871828,3.34917296078483,-2.3551362166587,0.0365618495157721,0.115777951839926,-4.42596050929394,"HAEC-control","ENSG00000010072"
"METTL13",-0.163794192162003,4.59051386845943,-1.06506954190845,0.308007513286661,0.473808596203953,-6.50633282709278,"HAEC-control","ENSG00000010165"
"DYRK4",0.372807499305137,4.35155742832254,2.42225708846687,0.0323658588479959,0.107515919511473,-4.46418729578078,"HAEC-control","ENSG00000010219"
"ZNF207",-0.339738041976745,6.81642892644437,-2.02002302886576,0.0665123704543142,0.172255653779222,-5.17566157352423,"HAEC-control","ENSG00000010244"
"UQCRC1",-0.0229831256677366,7.0619020541745,-0.116896698731479,0.908894340468658,0.945606923990058,-7.05003273608833,"HAEC-control","ENSG00000010256"
"STARD3NL",-0.476095709455352,4.18674449423995,-1.70431271453953,0.114304226712135,0.247354918046826,-5.63613833955544,"HAEC-control","ENSG00000010270"
"CD9",-0.842149702158911,6.83675948345016,-2.57554852085391,0.0244567758465927,0.0896096727057264,-4.22530197672684,"HAEC-control","ENSG00000010278"
"NCAPD2",-0.529680956980858,6.09585800413502,-2.21967227235621,0.046673599583629,0.136764705210924,-4.88242171035848,"HAEC-control","ENSG00000010292"
"IFFO1",0.314095537018444,3.55094230328372,1.16597362804525,0.266494163704653,0.431816424353707,-6.11739573991559,"HAEC-control","ENSG00000010295"
"GIPR",0.197166543511082,1.8982027229681,0.30477102908914,0.765812274854171,0.855152467148158,-6.45610957557894,"HAEC-control","ENSG00000010310"
"PHF7",0.0218098854655457,1.5523995139177,0.0682615057505595,0.946712618071676,0.968782685015165,-6.43151626883582,"HAEC-control","ENSG00000010318"
"NISCH",0.555053478136662,6.82695994949745,2.0092666747076,0.0677784945000823,0.174260399240189,-5.20818161137082,"HAEC-control","ENSG00000010322"
"FUZ",0.943545192367121,3.6598746660771,2.75246192942807,0.0176596167483356,0.0738170085271762,-3.74793234809019,"HAEC-control","ENSG00000010361"
"IDS",-0.901225259249513,6.12443549671439,-2.93862189268486,0.0125184212257976,0.0599307397731503,-3.61517803232953,"HAEC-control","ENSG00000010404"
"PRSS3",-0.686274699748332,1.69500549556135,-0.822990966555287,0.426720584927826,0.584424856048581,-6.07633314891041,"HAEC-control","ENSG00000010438"
"ZNF200",0.289473504313902,2.91267118447448,1.38921532939649,0.190250229373279,0.346465108124117,-5.78099199705606,"HAEC-control","ENSG00000010539"
"CD4",-0.922053830193296,1.42757501302376,-1.67624745807112,0.119777628494135,0.25480812249106,-5.14671111951118,"HAEC-control","ENSG00000010610"
"LRRC23",1.36061038981088,3.70398145781132,5.19078320140965,0.000232553079222935,0.0074496729366365,0.62397994958054,"HAEC-control","ENSG00000010626"
"HFE",0.153748614199182,4.60055951901536,0.564986138245641,0.582592380899535,0.720004526255648,-6.92478292763376,"HAEC-control","ENSG00000010704"
"SCMH1",0.943511084712079,5.14361973505811,3.00322639603219,0.0111079352624524,0.0559610476524047,-3.49575300905015,"HAEC-control","ENSG00000010803"
"FYN",1.51457076210576,6.27105346340766,5.95456610623413,6.94078759349186e-05,0.00425820051454266,1.67773047375825,"HAEC-control","ENSG00000010810"
"HIVEP2",-0.519210533186256,5.10406220489877,-2.32056694920501,0.0389222440809384,0.120605553691243,-4.73566762712171,"HAEC-control","ENSG00000010818"
"ELOA",-0.194867233034454,5.78855676463924,-1.34692283594467,0.203130638752627,0.362250723670363,-6.22078492421315,"HAEC-control","ENSG00000011007"
"LYPLA2",-0.291177407617685,5.72543570798833,-1.23315169458593,0.241356643365323,0.403937340088264,-6.36154472126874,"HAEC-control","ENSG00000011009"
"CLCN6",0.0581001276702446,3.95728214248644,0.243562006603359,0.811723940753498,0.886473766119683,-6.92260971659008,"HAEC-control","ENSG00000011021"
"MRC2",-2.54711195355407,1.63518069711146,-2.5977640135279,0.0234795199247267,0.0875314255949798,-3.72968097635364,"HAEC-control","ENSG00000011028"
"NME1-NME2",-0.375823436964749,3.78640742096248,-0.449037114615898,0.6614842333284,0.781553476985098,-6.89923633279574,"HAEC-control","ENSG00000011052"
"TSPAN9",0.105994654355881,4.2470778314315,0.455472840703222,0.656979501000517,0.77788375694808,-6.91807498884089,"HAEC-control","ENSG00000011105"
"BTBD7",-0.632672942729259,4.79340525905119,-3.29120927669859,0.00652346847553776,0.041023086866144,-2.97119827744156,"HAEC-control","ENSG00000011114"
"APBA3",0.926149206155394,3.78949840859245,4.00191281935771,0.00178910334258692,0.0203798226517047,-1.49797458071876,"HAEC-control","ENSG00000011132"
"MKS1",0.28198722120455,3.4507525577951,1.52220961961223,0.154113513930906,0.301778196479681,-5.72196107785073,"HAEC-control","ENSG00000011143"
"ABHD5",-1.29827503676751,3.36544126564944,-3.20292230478417,0.00767799942661443,0.0450645066157938,-2.92142002892262,"HAEC-control","ENSG00000011198"
"ANOS1",-1.63194071975838,2.6884240244632,-2.02627445557189,0.0657866520839652,0.171029929833906,-4.79028773468942,"HAEC-control","ENSG00000011201"
"AKAP8L",0.781181043689497,5.65688042206128,2.36362527140273,0.0360035872145941,0.114706169767392,-4.66421144390016,"HAEC-control","ENSG00000011243"
"MBTD1",0.608999508007567,4.59280444416547,1.42845775353327,0.178913449897106,0.332777308396586,-6.0604851570446,"HAEC-control","ENSG00000011258"
"UTP18",-0.792961761000968,4.14469463116868,-2.65555582570306,0.0211128346285353,0.081780089986693,-4.04410228436368,"HAEC-control","ENSG00000011260"
"RNF216",-0.0893075885800076,5.30999262186517,-0.467554312645029,0.648561044234513,0.771078565064959,-7.0124845156182,"HAEC-control","ENSG00000011275"
"TTC19",-0.778672858046805,4.97770947331547,-3.35784321020706,0.00576975126419638,0.038172713569781,-2.84677969026326,"HAEC-control","ENSG00000011295"
"PTBP1",-0.116870249323315,7.65521256702435,-0.570436047023932,0.579008624539504,0.717111063121848,-6.81193144303256,"HAEC-control","ENSG00000011304"
"SYT7",-2.60553320706319,-0.642943229512625,-2.84580745620462,0.0148627881390237,0.0667408313699323,-2.91302208663529,"HAEC-control","ENSG00000011347"
"LARS2",-0.399324091671169,3.84739553546376,-1.45502265839255,0.171565434461742,0.323825877418406,-5.92758956589255,"HAEC-control","ENSG00000011376"
"PIK3C2A",-0.407139461319884,5.89321578530412,-2.19500152499312,0.0487811468569404,0.140627037183749,-4.94080386150183,"HAEC-control","ENSG00000011405"
"PLAUR",-0.648026880432198,5.53014336343707,-1.89283417845706,0.0829845340423312,0.199160325578569,-5.43916144411864,"HAEC-control","ENSG00000011422"
"ANLN",-2.99512823026691,5.97135516760245,-4.5776143719057,0.00065108617484118,0.0118526587179324,-0.568537914261308,"HAEC-control","ENSG00000011426"
"WIZ",0.363920036383366,6.03926821242049,2.1610710866564,0.051827253548048,0.146361741942594,-5.00428531418987,"HAEC-control","ENSG00000011451"
"GPR21",0.0507641055869072,6.29395852212224,0.208434018061195,0.838419950598408,0.903727631958553,-7.07714523716763,"HAEC-control","ENSG00000011454"
"DCN",5.27401818835072,7.68486556090262,3.50462101864328,0.00440617524102283,0.0328680846246332,-2.39628398061866,"HAEC-control","ENSG00000011465"
"QPCTL",0.417107498333914,3.92268185235569,2.10994302288925,0.0567580417435723,0.155419135826541,-4.93799021213073,"HAEC-control","ENSG00000011478"
"PPP5C",0.0519295552238326,5.27143623336922,0.207151273426609,0.83939900689556,0.904588846781017,-7.09964383074954,"HAEC-control","ENSG00000011485"
"CEP68",-0.0468326130114129,3.50164847192584,-0.155170033234214,0.87929178564907,0.928171658097337,-6.88341995768612,"HAEC-control","ENSG00000011523"
"MAP4K3",-0.158841579422295,5.16525686676382,-0.843876597546878,0.415403488485705,0.574173546307677,-6.75605209559045,"HAEC-control","ENSG00000011566"
"TMEM159",1.01969037775022,5.38265985621434,2.11005031603144,0.0567472473097735,0.155419135826541,-5.08148851528833,"HAEC-control","ENSG00000011638"
"BRCA1",-2.10500972172626,2.63100421800162,-3.760638867313,0.00276290001942488,0.0257279462373469,-1.74117182447061,"HAEC-control","ENSG00000012048"
"ERCC1",0.504815499384549,5.4830684990653,3.14469120646524,0.00855034630618872,0.0480317399024293,-3.2593989606801,"HAEC-control","ENSG00000012061"
"CD22",-0.323714328501232,0.641185563942059,-0.391632104420193,0.702262219270632,0.810258563815656,-6.24655783777484,"HAEC-control","ENSG00000012124"
"SEMA3B",1.40625884770943,4.98036913538119,3.39461961706671,0.00539222651627264,0.0367572466330169,-2.73322809543861,"HAEC-control","ENSG00000012171"
"MBTPS2",-0.14230426779619,4.61372419100679,-0.504578702566982,0.623080526284299,0.751273896710634,-6.96225495766018,"HAEC-control","ENSG00000012174"
"PRICKLE3",0.454435208263155,3.33685102148078,1.83387799385671,0.0918226254744341,0.212295544921084,-5.27446844316046,"HAEC-control","ENSG00000012211"
"EXTL3",-0.329759992955737,5.39530417441056,-1.20122465975646,0.253059353492029,0.416907751531727,-6.39845462735678,"HAEC-control","ENSG00000012232"
"ELOVL5",1.49536493508573,7.85502020466428,3.70654454511884,0.00304791711474114,0.0268668115240666,-2.10099420810619,"HAEC-control","ENSG00000012660"
"KDM5D",2.83705929818149,0.256471381316405,0.899257211344799,0.386375507517987,0.547742486198221,-5.66098166562374,"HAEC-control","ENSG00000012817"
"CALCOCO1",0.710588336686597,7.27461562288099,1.58916978410467,0.138258721239038,0.279948759494274,-5.7916688122239,"HAEC-control","ENSG00000012822"
"UBR7",-0.463119163910671,3.4561363794981,-2.20565702885452,0.0478600446020164,0.138934999074743,-4.71290723196862,"HAEC-control","ENSG00000012963"
"MAP4K5",-0.22471016848437,5.6617385163497,-1.23136857351439,0.241998709912742,0.404510035828476,-6.36347950881387,"HAEC-control","ENSG00000012983"
"EHD3",-1.26118760949083,3.93166220644248,-3.0294860196879,0.0105810943814454,0.0543051363850862,-3.34947454104602,"HAEC-control","ENSG00000013016"
"PSMC4",-0.155510486842346,4.63920337244109,-0.597077056118089,0.561660169579717,0.703904650358752,-6.87734044845682,"HAEC-control","ENSG00000013275"
"MAN2B2",-0.650907545468833,6.18193617308316,-2.48456702048111,0.0288896414647635,0.0998640822860269,-4.42922107909684,"HAEC-control","ENSG00000013288"
"CLDN11",-4.11283785091808,1.55856687814205,-2.30870257618546,0.0397654998277812,0.122145416174302,-4.1942294949137,"HAEC-control","ENSG00000013297"
"SLC25A39",-0.487604317917325,6.63216331945894,-1.68387359946946,0.118267840177794,0.252530522539129,-5.72123181751478,"HAEC-control","ENSG00000013306"
"MVP",-0.44131299897015,6.32858511068312,-1.04395154815791,0.317280446439029,0.482218004180181,-6.53221206747859,"HAEC-control","ENSG00000013364"
"NUB1",0.114854172103472,5.4043600724837,0.686732027492371,0.505432153741573,0.655799271586588,-6.88411861209628,"HAEC-control","ENSG00000013374"
"PGM3",-0.0885013821581087,6.26014836264976,-0.45206004496627,0.659366571509635,0.779760892755152,-7.00269771285768,"HAEC-control","ENSG00000013375"
"RWDD2A",0.29831072905985,2.19415078596417,1.00952556365574,0.332837379621912,0.497659267573236,-6.05059322068699,"HAEC-control","ENSG00000013392"
"CLK1",0.35611999832169,5.48262454745236,1.17702062855219,0.262225406146194,0.427835672073725,-6.42073581039962,"HAEC-control","ENSG00000013441"
"POLR3B",-0.279717780964823,4.15064189400972,-1.40680561678006,0.185096520051777,0.340484124691199,-6.04295313633347,"HAEC-control","ENSG00000013503"
"ANGEL1",0.103650819181259,4.01977928535917,0.491302219794639,0.632161323790555,0.757708630769035,-6.88102992636864,"HAEC-control","ENSG00000013523"
"RNF14",-0.249807144064372,5.43577397810328,-1.02518453734519,0.325693273417724,0.490839292037562,-6.58921632845592,"HAEC-control","ENSG00000013561"
"DNASE1L1",0.381193917845175,5.72357598640601,1.52744971319332,0.152818637452257,0.299694541583,-5.98561432808008,"HAEC-control","ENSG00000013563"
"DDX11",-0.737511231216163,4.3727958313181,-1.67328461550093,0.120368780727033,0.255615523312804,-5.68060637212923,"HAEC-control","ENSG00000013573"
"HEBP1",0.341047710020395,5.51659071036418,1.15829010429869,0.269494936913996,0.434734948440041,-6.44874661463366,"HAEC-control","ENSG00000013583"
"GPRC5A",-2.16091362056621,7.81145764689321,-7.68394063161027,6.01355372198884e-06,0.00145792335670104,4.28509249198419,"HAEC-control","ENSG00000013588"
"TACC3",-4.11394247673513,3.09683402297402,-4.84829040174747,0.000410697100235194,0.00962389911724064,0.197713778211598,"HAEC-control","ENSG00000013810"
"UFL1",-0.145358630277613,5.60015832325804,-0.421223239104395,0.681110662498178,0.795692889550125,-7.03727481355782,"HAEC-control","ENSG00000014123"
"POLA2",-0.42819342303234,3.54648325363558,-1.11703627458776,0.286055365140203,0.452273981727193,-6.28315749186419,"HAEC-control","ENSG00000014138"
"ZC3H3",0.0150611961550489,4.3196571870963,0.0734293414634326,0.942685996227697,0.966473272571437,-7.02347926884405,"HAEC-control","ENSG00000014164"
"CAPN1",-0.945219586319539,7.71406673203641,-4.54017301628983,0.000694465312894368,0.0122141238535602,-0.582814683130938,"HAEC-control","ENSG00000014216"
"MDH1",-0.165392194541816,6.26089490458116,-0.690694406234929,0.503026269349845,0.654312049689368,-6.85721870484174,"HAEC-control","ENSG00000014641"
"SLC30A9",-0.293347945308224,5.63737288125935,-1.3112791617271,0.214535674622123,0.374998252118513,-6.26692718137678,"HAEC-control","ENSG00000014824"
"MTMR11",0.0452624934046906,5.87850524835975,0.119473349839487,0.906896397232366,0.944853015850234,-7.11946902724469,"HAEC-control","ENSG00000014914"
"COX15",0.250063775916223,4.86535177618688,1.22090650510841,0.245793273015998,0.408815943367306,-6.35072305847822,"HAEC-control","ENSG00000014919"
"CCDC88C",-3.99200227572367,-1.51010067276748,-2.69471414128158,0.019643977847504,0.0783897840711025,-3.08745710970669,"HAEC-control","ENSG00000015133"
"YAF2",-0.386559241068069,3.74083413487464,-1.21634639571127,0.247461897325386,0.410495927828559,-6.18251871163917,"HAEC-control","ENSG00000015153"
"ZMYND11",-0.329789637330061,6.06325704021673,-1.42600194065515,0.179605913176305,0.333627243417137,-6.10888558376623,"HAEC-control","ENSG00000015171"
"WAS",1.50321178034156,-0.392724533762648,2.04641969489338,0.0634978386726808,0.167023096015612,-4.2514141212314,"HAEC-control","ENSG00000015285"
"BID",-0.776019102817032,3.58820869894145,-3.40037028489215,0.00533550369549935,0.0365303840452401,-2.59278189767361,"HAEC-control","ENSG00000015475"
"MATR3",-0.282128198398006,7.49867342604656,-1.3012264384174,0.217845061145148,0.378547857324889,-6.14873637885354,"HAEC-control","ENSG00000015479"
"XYLT2",0.43254641274979,5.65621275547915,2.30541058769059,0.0400025582404815,0.122660343380839,-4.76912708074228,"HAEC-control","ENSG00000015532"
"RGPD5",1.15628498523533,1.22044380390125,1.3819952227286,0.192399918730834,0.349233306183178,-5.46631839548496,"HAEC-control","ENSG00000015568"
"NUDCD3",-0.0813185593154628,5.97059721107695,-0.572683196912685,0.577534355306652,0.715688878619649,-6.95048149380498,"HAEC-control","ENSG00000015676"
"CHDH",-1.9488097590979,-0.563740567449165,-0.971217212243174,0.35079454229269,0.515652424539853,-5.47855628255799,"HAEC-control","ENSG00000016391"
"GLT8D1",0.629008018547752,6.78024120549817,3.87821172553077,0.00223402923716433,0.0229798450766359,-1.8685050442485,"HAEC-control","ENSG00000016864"
"ATP2C1",-0.106138893175162,6.93871998810411,-0.470861930194693,0.646265032716161,0.769111654560557,-6.93745644934051,"HAEC-control","ENSG00000017260"
"SLC38A5",0.099632788442368,4.95547293404751,0.179828883667575,0.860316944058766,0.916820917755286,-7.07348610957799,"HAEC-control","ENSG00000017483"
"RALBP1",-0.603448819316702,6.13576537127003,-3.4297774231001,0.00505477954095726,0.0354813646787103,-2.71519030803973,"HAEC-control","ENSG00000017797"
"RUFY3",-0.697688969267671,3.83917398605766,-3.94556628071515,0.00197918597044932,0.0215367806697718,-1.63281054304542,"HAEC-control","ENSG00000018189"
"SLC11A1",1.59715629317675,-0.333867409708728,2.13476889900744,0.0543111453713059,0.150914867746266,-4.09003789091153,"HAEC-control","ENSG00000018280"
"WWTR1",0.52683167954229,6.35107862950985,1.21566504103983,0.247711984759104,0.41073588619931,-6.34152417341803,"HAEC-control","ENSG00000018408"
"AGPS",-1.07317295354417,4.47503905251833,-2.90319137521548,0.0133664332504981,0.062586877807245,-3.62473136929091,"HAEC-control","ENSG00000018510"
"CXorf56",0.0240894591130263,3.60027419439817,0.10357807214634,0.919231723143268,0.95231803203716,-6.91209388968566,"HAEC-control","ENSG00000018610"
"TTC27",-0.207005841244873,4.1603669494766,-1.1147100402143,0.287011878810495,0.452957880038884,-6.38582241581672,"HAEC-control","ENSG00000018699"
"ZNF582",0.138776792622628,1.33237731340918,0.486906356179183,0.635181965988129,0.759892935421413,-6.28712356619718,"HAEC-control","ENSG00000018869"
"PHLDB1",-0.376178984310314,4.59583356911752,-1.40787655754519,0.1847865499648,0.340168790088774,-6.08806522321837,"HAEC-control","ENSG00000019144"
"PRDM11",1.82126911955898,3.68820859613628,3.0054040231772,0.0110632652858668,0.0558648292124634,-3.26828806805485,"HAEC-control","ENSG00000019485"
"SNAI2",0.903979339163262,8.53253762176039,2.41445390672575,0.0328287070310438,0.108475348105334,-4.3534106426998,"HAEC-control","ENSG00000019549"
"CD74",-1.8175007687202,3.71741803569363,-2.19224860228334,0.0490218350593532,0.141020353651449,-4.75814799212763,"HAEC-control","ENSG00000019582"
"ZRANB1",0.013908506996291,5.55713929977531,0.0692552333722687,0.945938212313747,0.968308162811871,-7.131637737569,"HAEC-control","ENSG00000019995"
"NCDN",0.0444653663849044,4.69898298978569,0.251184563571344,0.805962323818864,0.882407847401767,-7.0615197721167,"HAEC-control","ENSG00000020129"
